order_id,customer_id,product_id,quantity,unit_price,total_amount,payment_method,order_status,order_date,delivery_date
O000222,C00677,P0067,2,30.04,60.08,UPI,Pending,2026-01-01 16:18:05.571415,2026-01-08 16:18:05.571415
O000223,C00063,P0072,5,129.07,645.35,Cash,Cancelled,2025-07-24 03:26:04.413301,2025-07-27 03:26:04.413301
O000224,C00438,P0072,4,129.07,516.28,UPI,Cancelled,2026-03-23 09:52:09.845181,2026-03-24 09:52:09.845181
O000225,C00688,P0049,5,270.6,1353.0,Cash,Pending,2026-01-14 01:09:17.509046,2026-01-20 01:09:17.509046
O000226,C00419,P0020,3,165.57,496.71,Card,Cancelled,2026-06-19 18:40:46.829661,2026-06-26 18:40:46.829661
O000227,C00485,P0031,2,122.42,244.84,Cash,Completed,2025-08-02 15:20:25.744256,2025-08-07 15:20:25.744256
O000228,C00826,P0060,1,207.02,207.02,UPI,Pending,2025-09-15 14:21:18.466098,2025-09-24 14:21:18.466098
O000229,C00571,P0068,2,394.55,789.1,Card,Pending,2025-08-02 02:29:11.860927,2025-08-09 02:29:11.860927
O000230,C00209,P0043,1,253.39,253.39,UPI,Completed,2025-08-04 22:47:05.507862,2025-08-12 22:47:05.507862
O000231,C00549,P0093,2,52.8,105.6,UPI,Pending,2025-07-26 00:33:50.313395,2025-07-27 00:33:50.313395
O000232,C00690,P0078,5,114.67,573.35,Card,Completed,2025-09-23 21:25:17.186648,2025-09-24 21:25:17.186648
O000233,C00824,P0098,5,56.28,281.4,Card,Pending,2025-12-25 03:08:10.815676,2026-01-03 03:08:10.815676
O000234,C00214,P0043,3,253.39,760.17,Card,Completed,2025-11-29 23:48:14.719199,2025-11-30 23:48:14.719199
O000235,C00986,P0095,1,168.17,168.17,Card,Cancelled,2026-02-17 21:21:13.889106,2026-02-25 21:21:13.889106
O000236,C00619,P0091,2,477.03,954.06,Card,Cancelled,2026-06-12 13:38:16.760413,2026-06-19 13:38:16.760413
O000237,C00330,P0100,3,423.46,1270.38,UPI,Cancelled,2025-07-07 17:02:31.145948,2025-07-14 17:02:31.145948
O000238,C00665,P0046,3,481.63,1444.89,UPI,Cancelled,2026-04-19 22:19:36.853311,2026-04-24 22:19:36.853311
O000239,C00904,P0064,4,34.97,139.88,Cash,Pending,2025-07-30 15:49:50.232632,2025-08-01 15:49:50.232632
O000240,C00780,P0041,2,375.0,750.0,UPI,Pending,2025-12-15 21:35:42.191748,2025-12-21 21:35:42.191748
O000241,C00047,P0073,2,70.24,140.48,Card,Pending,2025-07-18 20:52:52.727949,2025-07-21 20:52:52.727949
O000242,C00567,P0075,5,67.75,338.75,UPI,Completed,2026-03-04 12:41:28.737650,2026-03-11 12:41:28.737650
O000243,C00201,P0043,2,253.39,506.78,Cash,Completed,2026-02-17 17:26:54.521137,2026-02-24 17:26:54.521137
O000244,C00512,P0071,3,142.25,426.75,UPI,Cancelled,2025-10-27 05:14:25.573984,2025-11-01 05:14:25.573984
O000245,C00658,P0095,4,168.17,672.68,Card,Cancelled,2025-10-20 07:38:40.880293,2025-10-28 07:38:40.880293
O000246,C00815,P0046,2,481.63,963.26,Cash,Cancelled,2025-10-31 02:01:33.080688,2025-11-03 02:01:33.080688
O000247,C00501,P0024,5,343.15,1715.75,Cash,Completed,2025-12-15 04:21:39.014269,2025-12-16 04:21:39.014269
O000248,C00860,P0010,1,265.35,265.35,UPI,Completed,2025-07-21 14:59:24.857938,2025-07-22 14:59:24.857938
O000249,C00863,P0081,2,344.62,689.24,Cash,Completed,2026-02-21 21:50:34.144093,2026-02-23 21:50:34.144093
O000250,C00010,P0028,5,472.89,2364.45,UPI,Completed,2026-02-25 08:05:31.079828,2026-03-05 08:05:31.079828
O000251,C00633,P0082,5,450.14,2250.7,Cash,Pending,2025-07-03 03:37:22.648034,2025-07-11 03:37:22.648034
O000252,C00017,P0001,5,419.55,2097.75,UPI,Completed,2026-05-13 18:40:11.937288,2026-05-22 18:40:11.937288
O000253,C00018,P0068,3,394.55,1183.65,UPI,Completed,2026-04-28 12:38:26.674095,2026-05-07 12:38:26.674095
O000254,C00515,P0090,4,216.25,865.0,Card,Completed,2026-02-27 02:35:14.330539,2026-03-02 02:35:14.330539
O000255,C00537,P0020,2,165.57,331.14,Cash,Cancelled,2025-09-29 13:44:21.067451,2025-10-03 13:44:21.067451
O000256,C00259,P0046,3,481.63,1444.89,Card,Pending,2026-04-23 15:46:14.375769,2026-04-30 15:46:14.375769
O000257,C00983,P0052,4,442.7,1770.8,Card,Cancelled,2025-07-28 15:29:38.719830,2025-08-07 15:29:38.719830
O000258,C00232,P0039,1,395.36,395.36,Card,Pending,2026-06-11 09:23:13.679498,2026-06-12 09:23:13.679498
O000259,C00389,P0049,5,270.6,1353.0,Card,Cancelled,2025-09-05 18:20:26.856908,2025-09-13 18:20:26.856908
O000260,C00010,P0090,2,216.25,432.5,UPI,Pending,2026-03-30 16:49:40.817562,2026-04-01 16:49:40.817562
O000261,C00661,P0043,5,253.39,1266.95,Cash,Completed,2025-07-06 18:44:06.785033,2025-07-08 18:44:06.785033
O000262,C00236,P0028,5,472.89,2364.45,UPI,Completed,2025-07-14 10:50:32.607322,2025-07-22 10:50:32.607322
O000263,C00947,P0010,3,265.35,796.05,Cash,Cancelled,2025-09-07 18:22:48.195012,2025-09-16 18:22:48.195012
O000264,C00034,P0023,3,91.66,274.98,Card,Cancelled,2025-07-22 02:49:51.572665,2025-07-23 02:49:51.572665
O000265,C00148,P0097,4,484.36,1937.44,UPI,Completed,2026-06-17 13:16:56.750261,2026-06-19 13:16:56.750261
O000266,C00578,P0031,5,122.42,612.1,Cash,Cancelled,2025-12-06 23:58:12.264329,2025-12-13 23:58:12.264329
O000267,C00340,P0050,2,294.36,588.72,Cash,Cancelled,2025-11-01 18:06:15.124372,2025-11-03 18:06:15.124372
O000268,C00998,P0045,1,374.55,374.55,UPI,Completed,2026-02-23 15:11:30.587758,2026-02-25 15:11:30.587758
O000269,C00859,P0010,3,265.35,796.05,Cash,Cancelled,2026-06-11 12:09:00.514099,2026-06-21 12:09:00.514099
O000270,C00407,P0100,3,423.46,1270.38,Cash,Pending,2026-05-30 15:54:00.978391,2026-05-31 15:54:00.978391
O000271,C00803,P0058,4,295.73,1182.92,UPI,Cancelled,2025-07-09 04:50:52.364608,2025-07-13 04:50:52.364608
O000272,C00964,P0049,4,270.6,1082.4,Cash,Cancelled,2025-10-29 12:58:05.239306,2025-11-01 12:58:05.239306
O000273,C00677,P0049,1,270.6,270.6,UPI,Completed,2026-05-01 19:18:24.974160,2026-05-11 19:18:24.974160
O000274,C00731,P0010,1,265.35,265.35,Card,Pending,2025-09-01 17:51:47.753243,2025-09-06 17:51:47.753243
O000275,C00729,P0082,2,450.14,900.28,UPI,Pending,2026-03-29 22:01:14.673082,2026-04-05 22:01:14.673082
O000276,C00110,P0012,1,237.4,237.4,UPI,Pending,2025-08-06 07:33:17.867251,2025-08-11 07:33:17.867251
O000277,C00780,P0035,1,373.86,373.86,Card,Completed,2026-04-16 05:10:30.012056,2026-04-19 05:10:30.012056
O000278,C00442,P0058,5,295.73,1478.65,Cash,Pending,2025-07-12 06:50:42.025985,2025-07-21 06:50:42.025985
O000279,C00106,P0004,1,466.76,466.76,Cash,Completed,2025-11-28 15:24:48.303984,2025-12-04 15:24:48.303984
O000280,C00612,P0077,3,259.05,777.15,Card,Pending,2025-07-15 16:53:23.144891,2025-07-22 16:53:23.144891
O000281,C00424,P0050,1,294.36,294.36,Card,Cancelled,2025-10-25 09:00:17.425076,2025-11-03 09:00:17.425076
O000282,C00534,P0022,4,208.97,835.88,Card,Pending,2025-10-03 20:19:43.261876,2025-10-06 20:19:43.261876
O000283,C00309,P0035,4,373.86,1495.44,Card,Completed,2026-03-29 01:17:19.799558,2026-04-01 01:17:19.799558
O000284,C00446,P0036,4,305.5,1222.0,UPI,Completed,2026-01-25 04:18:08.397169,2026-01-30 04:18:08.397169
O000285,C00370,P0033,2,489.08,978.16,Cash,Cancelled,2025-07-09 06:49:57.638787,2025-07-17 06:49:57.638787
O000286,C00201,P0059,1,329.19,329.19,UPI,Completed,2026-06-26 09:07:06.176621,2026-06-29 09:07:06.176621
O000287,C00972,P0051,3,339.04,1017.12,UPI,Pending,2025-11-26 01:30:24.416011,2025-12-06 01:30:24.416011
O000288,C00451,P0043,4,253.39,1013.56,Card,Pending,2026-05-24 09:51:19.250867,2026-06-03 09:51:19.250867
O000289,C00329,P0078,2,114.67,229.34,UPI,Completed,2025-09-15 11:31:01.562763,2025-09-23 11:31:01.562763
O000290,C00988,P0051,3,339.04,1017.12,Cash,Cancelled,2026-03-29 15:46:50.143783,2026-04-03 15:46:50.143783
O000291,C00649,P0063,5,490.56,2452.8,UPI,Pending,2025-08-22 16:21:54.797038,2025-08-26 16:21:54.797038
O000292,C00288,P0051,3,339.04,1017.12,Cash,Completed,2025-08-20 20:50:01.685827,2025-08-22 20:50:01.685827
O000293,C00607,P0070,2,388.31,776.62,Card,Cancelled,2025-08-21 05:07:54.214642,2025-08-30 05:07:54.214642
O000294,C00473,P0091,2,477.03,954.06,UPI,Cancelled,2025-07-15 22:56:19.572437,2025-07-23 22:56:19.572437
O000295,C00071,P0053,4,114.58,458.32,Cash,Pending,2026-06-29 08:12:27.234669,2026-07-02 08:12:27.234669
O000296,C00248,P0033,2,489.08,978.16,UPI,Completed,2025-09-25 02:03:40.124513,2025-10-02 02:03:40.124513
O000297,C00460,P0077,4,259.05,1036.2,UPI,Cancelled,2026-06-24 06:22:27.795002,2026-07-04 06:22:27.795002
O000298,C00519,P0089,4,202.37,809.48,Card,Pending,2025-08-18 23:19:27.288694,2025-08-27 23:19:27.288694
O000299,C00719,P0069,5,107.54,537.7,Card,Completed,2026-03-02 03:17:11.120035,2026-03-04 03:17:11.120035
O000300,C00674,P0086,3,217.95,653.85,Cash,Cancelled,2025-07-19 13:08:05.991036,2025-07-22 13:08:05.991036
O000301,C00046,P0073,4,70.24,280.96,UPI,Completed,2025-11-17 07:00:01.498475,2025-11-23 07:00:01.498475
O000302,C00011,P0013,3,313.51,940.53,Cash,Cancelled,2026-02-26 13:10:11.823306,2026-03-02 13:10:11.823306
O000303,C00532,P0072,5,129.07,645.35,Card,Pending,2025-08-06 05:31:21.685314,2025-08-16 05:31:21.685314
O000304,C00384,P0051,4,339.04,1356.16,Cash,Cancelled,2026-03-01 13:23:54.304200,2026-03-11 13:23:54.304200
O000305,C00155,P0045,1,374.55,374.55,Card,Pending,2026-02-11 13:11:48.533293,2026-02-19 13:11:48.533293
O000306,C00426,P0011,1,207.94,207.94,UPI,Pending,2025-07-19 05:49:13.110844,2025-07-22 05:49:13.110844
O000307,C00352,P0059,2,329.19,658.38,UPI,Pending,2025-07-29 21:30:17.990084,2025-08-07 21:30:17.990084
O000308,C00488,P0013,4,313.51,1254.04,UPI,Completed,2026-04-05 05:21:17.512163,2026-04-13 05:21:17.512163
O000309,C00308,P0006,1,10.0,10.0,UPI,Cancelled,2025-10-03 19:43:39.304582,2025-10-04 19:43:39.304582
O000310,C00112,P0087,2,361.82,723.64,Cash,Completed,2025-10-22 08:20:18.219884,2025-10-26 08:20:18.219884
O000311,C00566,P0021,3,190.55,571.65,UPI,Pending,2025-09-21 23:43:38.307350,2025-09-30 23:43:38.307350
O000312,C00238,P0052,2,442.7,885.4,Cash,Cancelled,2025-08-08 05:03:32.569768,2025-08-11 05:03:32.569768
O000313,C00443,P0051,1,339.04,339.04,Card,Pending,2025-09-23 12:31:25.971646,2025-10-03 12:31:25.971646
O000314,C00607,P0055,4,473.4,1893.6,Cash,Completed,2025-09-03 23:25:08.067555,2025-09-04 23:25:08.067555
O000315,C00211,P0036,1,305.5,305.5,Card,Cancelled,2025-09-06 14:45:41.709151,2025-09-16 14:45:41.709151
O000316,C00192,P0047,3,483.8,1451.4,UPI,Completed,2025-11-17 16:13:10.195243,2025-11-21 16:13:10.195243
O000317,C00269,P0086,4,217.95,871.8,Cash,Pending,2026-06-22 15:18:02.480974,2026-07-01 15:18:02.480974
O000318,C00612,P0050,5,294.36,1471.8,Cash,Completed,2026-04-19 06:19:54.043820,2026-04-26 06:19:54.043820
O000319,C00357,P0046,4,481.63,1926.52,Card,Cancelled,2025-08-29 03:17:39.362054,2025-09-08 03:17:39.362054
O000320,C00723,P0039,5,395.36,1976.8,Card,Cancelled,2026-03-27 00:13:07.272260,2026-04-06 00:13:07.272260
O000321,C00138,P0041,1,375.0,375.0,UPI,Completed,2025-10-03 03:23:48.971072,2025-10-07 03:23:48.971072
O000322,C00188,P0048,2,49.7,99.4,UPI,Pending,2026-05-02 08:07:02.913124,2026-05-11 08:07:02.913124
O000323,C00611,P0018,5,489.28,2446.4,UPI,Completed,2025-11-29 16:30:28.148902,2025-12-06 16:30:28.148902
O000324,C00499,P0082,5,450.14,2250.7,Cash,Completed,2025-10-13 18:52:38.109836,2025-10-16 18:52:38.109836
O000325,C00502,P0037,2,312.34,624.68,UPI,Pending,2025-08-17 10:03:30.574120,2025-08-20 10:03:30.574120
O000326,C00635,P0007,3,494.26,1482.78,UPI,Completed,2025-10-21 10:42:15.802627,2025-10-22 10:42:15.802627
O000327,C00200,P0050,5,294.36,1471.8,Cash,Pending,2026-01-01 03:34:51.873867,2026-01-10 03:34:51.873867
O000328,C00419,P0088,4,444.61,1778.44,Cash,Pending,2025-10-19 07:10:37.641763,2025-10-26 07:10:37.641763
O000329,C00501,P0022,1,208.97,208.97,Card,Completed,2026-04-22 00:30:52.863981,2026-05-02 00:30:52.863981
O000330,C00300,P0005,3,288.04,864.12,Cash,Pending,2026-02-09 21:25:25.633663,2026-02-13 21:25:25.633663
O000331,C00173,P0100,4,423.46,1693.84,Cash,Pending,2025-12-05 16:56:08.176190,2025-12-15 16:56:08.176190
O000332,C00563,P0066,1,333.07,333.07,Card,Pending,2025-07-04 03:05:17.954847,2025-07-14 03:05:17.954847
O000333,C00794,P0070,3,388.31,1164.93,Card,Cancelled,2025-10-06 15:04:26.473306,2025-10-15 15:04:26.473306
O000334,C00452,P0070,2,388.31,776.62,Card,Cancelled,2026-01-05 07:31:26.846853,2026-01-12 07:31:26.846853
O000335,C00850,P0084,2,276.44,552.88,Card,Pending,2025-12-06 03:28:18.594915,2025-12-11 03:28:18.594915
O000336,C00270,P0045,1,374.55,374.55,Card,Completed,2025-10-08 01:22:53.519705,2025-10-16 01:22:53.519705
O000337,C00215,P0095,5,168.17,840.85,Cash,Cancelled,2026-03-31 13:39:55.250979,2026-04-06 13:39:55.250979
O000338,C00648,P0055,2,473.4,946.8,Card,Completed,2026-03-25 19:41:13.133615,2026-04-04 19:41:13.133615
O000339,C00834,P0027,1,340.42,340.42,UPI,Cancelled,2026-01-31 08:54:44.006196,2026-02-10 08:54:44.006196
O000340,C00288,P0077,5,259.05,1295.25,UPI,Cancelled,2025-11-09 13:24:58.705536,2025-11-12 13:24:58.705536
O000341,C00300,P0038,5,452.18,2260.9,Cash,Cancelled,2025-12-09 00:25:44.078773,2025-12-14 00:25:44.078773
O000342,C00835,P0013,2,313.51,627.02,Card,Pending,2025-12-15 01:31:00.370039,2025-12-22 01:31:00.370039
O000343,C00888,P0084,2,276.44,552.88,Card,Completed,2026-03-04 00:42:29.433974,2026-03-07 00:42:29.433974
O000344,C00729,P0042,2,394.32,788.64,UPI,Completed,2026-02-15 14:57:45.706667,2026-02-22 14:57:45.706667
O000345,C00592,P0081,3,344.62,1033.86,UPI,Pending,2026-05-14 23:06:45.990337,2026-05-21 23:06:45.990337
O000346,C00078,P0082,1,450.14,450.14,Cash,Cancelled,2025-09-28 21:11:17.111829,2025-10-05 21:11:17.111829
O000347,C00285,P0089,3,202.37,607.11,UPI,Pending,2026-03-01 01:16:03.818340,2026-03-09 01:16:03.818340
O000348,C00596,P0001,1,419.55,419.55,Cash,Cancelled,2026-01-19 05:55:01.766142,2026-01-27 05:55:01.766142
O000349,C00715,P0046,1,481.63,481.63,UPI,Completed,2026-02-15 14:49:26.192278,2026-02-24 14:49:26.192278
O000350,C00992,P0055,2,473.4,946.8,UPI,Pending,2025-09-05 02:02:45.628829,2025-09-13 02:02:45.628829
O000351,C00849,P0037,3,312.34,937.02,Cash,Completed,2025-12-21 16:00:26.534772,2025-12-30 16:00:26.534772
O000352,C00580,P0063,3,490.56,1471.68,Card,Completed,2025-09-25 01:35:21.055682,2025-09-26 01:35:21.055682
O000353,C00642,P0059,1,329.19,329.19,Card,Pending,2025-11-27 03:32:44.323215,2025-11-29 03:32:44.323215
O000354,C00468,P0001,4,419.55,1678.2,Cash,Completed,2026-04-11 03:38:37.671470,2026-04-15 03:38:37.671470
O000355,C00904,P0084,3,276.44,829.32,UPI,Completed,2025-11-01 12:33:42.171910,2025-11-04 12:33:42.171910
O000356,C00671,P0047,3,483.8,1451.4,UPI,Cancelled,2025-09-05 03:56:44.066107,2025-09-07 03:56:44.066107
O000357,C00926,P0084,2,276.44,552.88,UPI,Cancelled,2025-11-19 10:26:04.249628,2025-11-20 10:26:04.249628
O000358,C00313,P0093,2,52.8,105.6,Cash,Completed,2026-06-17 20:58:56.198874,2026-06-24 20:58:56.198874
O000359,C00721,P0013,1,313.51,313.51,UPI,Completed,2025-11-14 18:54:58.694307,2025-11-18 18:54:58.694307
O000360,C00136,P0076,2,374.1,748.2,Cash,Pending,2025-10-31 18:13:02.758902,2025-11-09 18:13:02.758902
O000361,C00010,P0002,3,226.04,678.12,UPI,Cancelled,2026-05-07 16:36:47.588367,2026-05-09 16:36:47.588367
O000362,C00136,P0062,1,475.52,475.52,UPI,Completed,2025-10-08 00:24:11.320675,2025-10-12 00:24:11.320675
O000363,C00749,P0014,1,426.91,426.91,UPI,Pending,2026-04-07 08:46:27.091242,2026-04-13 08:46:27.091242
O000364,C00141,P0049,2,270.6,541.2,Card,Cancelled,2025-11-21 18:52:18.799806,2025-11-24 18:52:18.799806
O000365,C00577,P0002,5,226.04,1130.2,UPI,Pending,2025-08-28 21:52:43.337544,2025-08-31 21:52:43.337544
O000366,C00740,P0028,2,472.89,945.78,Cash,Cancelled,2026-04-15 22:48:04.122508,2026-04-22 22:48:04.122508
O000367,C00454,P0028,1,472.89,472.89,Card,Completed,2026-05-16 22:09:57.389501,2026-05-18 22:09:57.389501
O000368,C00604,P0094,4,280.4,1121.6,UPI,Pending,2026-01-04 21:51:57.099826,2026-01-10 21:51:57.099826
O000369,C00811,P0018,2,489.28,978.56,Cash,Completed,2026-02-13 14:37:46.464032,2026-02-18 14:37:46.464032
O000370,C00255,P0071,5,142.25,711.25,Cash,Cancelled,2025-12-01 10:53:32.731542,2025-12-11 10:53:32.731542
O000371,C00292,P0100,1,423.46,423.46,Card,Cancelled,2025-10-19 22:28:32.703683,2025-10-24 22:28:32.703683
O000372,C00622,P0066,2,333.07,666.14,UPI,Cancelled,2025-10-07 16:25:33.542911,2025-10-14 16:25:33.542911
O000373,C00056,P0031,4,122.42,489.68,Card,Completed,2026-04-14 04:55:08.165868,2026-04-21 04:55:08.165868
O000374,C00512,P0082,5,450.14,2250.7,Cash,Completed,2025-11-14 06:11:05.745781,2025-11-16 06:11:05.745781
O000375,C00370,P0041,2,375.0,750.0,Cash,Pending,2025-10-01 08:00:42.600740,2025-10-08 08:00:42.600740
O000376,C00375,P0070,2,388.31,776.62,Card,Completed,2026-05-08 09:33:38.196754,2026-05-16 09:33:38.196754
O000377,C00602,P0009,1,169.34,169.34,Card,Completed,2026-03-14 05:41:44.576660,2026-03-19 05:41:44.576660
O000378,C00945,P0008,4,482.59,1930.36,UPI,Cancelled,2025-08-29 11:26:50.079179,2025-09-07 11:26:50.079179
O000379,C00730,P0065,4,474.76,1899.04,Cash,Pending,2026-05-19 01:10:41.752078,2026-05-26 01:10:41.752078
O000380,C00085,P0082,5,450.14,2250.7,Cash,Completed,2026-04-12 06:26:47.610650,2026-04-21 06:26:47.610650
O000381,C00285,P0011,3,207.94,623.82,Cash,Completed,2026-06-13 21:55:41.045297,2026-06-15 21:55:41.045297
O000382,C00998,P0020,5,165.57,827.85,UPI,Cancelled,2026-06-04 17:18:32.243237,2026-06-10 17:18:32.243237
O000383,C00650,P0098,1,56.28,56.28,Cash,Pending,2025-11-23 03:28:48.570631,2025-11-28 03:28:48.570631
O000384,C00748,P0031,1,122.42,122.42,Card,Pending,2026-03-22 04:00:00.861924,2026-03-26 04:00:00.861924
O000385,C00119,P0059,5,329.19,1645.95,Card,Pending,2026-03-02 21:33:19.193089,2026-03-12 21:33:19.193089
O000386,C00683,P0095,2,168.17,336.34,Card,Cancelled,2025-11-02 18:51:07.216340,2025-11-04 18:51:07.216340
O000387,C00141,P0090,1,216.25,216.25,UPI,Pending,2026-01-23 06:44:54.851796,2026-01-26 06:44:54.851796
O000388,C00536,P0067,3,30.04,90.12,UPI,Completed,2026-03-14 12:28:15.350789,2026-03-17 12:28:15.350789
O000389,C00768,P0100,3,423.46,1270.38,Card,Pending,2026-03-14 20:57:09.921963,2026-03-16 20:57:09.921963
O000390,C00827,P0055,3,473.4,1420.2,Card,Pending,2025-11-28 05:27:34.660879,2025-12-07 05:27:34.660879
O000391,C00730,P0074,1,165.27,165.27,UPI,Cancelled,2026-04-06 14:00:15.159715,2026-04-14 14:00:15.159715
O000392,C00369,P0008,4,482.59,1930.36,Card,Pending,2026-05-19 23:26:09.833053,2026-05-29 23:26:09.833053
O000393,C00162,P0033,1,489.08,489.08,Cash,Cancelled,2026-01-28 21:41:10.373925,2026-02-07 21:41:10.373925
O000394,C00119,P0030,5,499.69,2498.45,Card,Completed,2026-05-22 17:26:42.654485,2026-05-23 17:26:42.654485
O000395,C00251,P0006,4,10.0,40.0,UPI,Completed,2026-04-01 11:42:26.478341,2026-04-07 11:42:26.478341
O000396,C00184,P0005,5,288.04,1440.2,Card,Pending,2025-08-27 14:14:00.915025,2025-09-03 14:14:00.915025
O000397,C00255,P0054,3,326.37,979.11,Card,Cancelled,2025-09-14 06:57:07.941947,2025-09-19 06:57:07.941947
O000398,C00382,P0016,5,22.77,113.85,Card,Completed,2026-05-30 23:10:19.267365,2026-05-31 23:10:19.267365
O000399,C00824,P0067,1,30.04,30.04,Card,Pending,2026-04-04 01:25:23.283065,2026-04-11 01:25:23.283065
O000400,C00887,P0037,3,312.34,937.02,Card,Cancelled,2025-11-21 02:50:07.130670,2025-11-27 02:50:07.130670
O000401,C00468,P0002,3,226.04,678.12,UPI,Cancelled,2026-06-04 17:05:23.388532,2026-06-08 17:05:23.388532
O000402,C00804,P0039,5,395.36,1976.8,UPI,Pending,2025-08-26 08:46:05.274808,2025-08-30 08:46:05.274808
O000403,C00606,P0064,2,34.97,69.94,Card,Completed,2025-08-09 00:35:52.729599,2025-08-18 00:35:52.729599
O000404,C00007,P0053,1,114.58,114.58,Cash,Pending,2025-12-22 17:37:58.120280,2025-12-26 17:37:58.120280
O000405,C00652,P0089,1,202.37,202.37,Card,Cancelled,2025-08-28 12:39:31.134431,2025-09-03 12:39:31.134431
O000406,C00386,P0095,3,168.17,504.51,Card,Cancelled,2025-12-16 11:15:38.279859,2025-12-18 11:15:38.279859
O000407,C00244,P0054,4,326.37,1305.48,Card,Cancelled,2026-02-22 20:09:52.832861,2026-02-23 20:09:52.832861
O000408,C00287,P0012,1,237.4,237.4,Cash,Pending,2026-06-08 10:47:17.076470,2026-06-12 10:47:17.076470
O000409,C00718,P0048,4,49.7,198.8,Cash,Completed,2026-06-14 14:50:42.186129,2026-06-16 14:50:42.186129
O000410,C00518,P0018,4,489.28,1957.12,Cash,Cancelled,2026-03-31 09:29:20.186896,2026-04-02 09:29:20.186896
O000411,C00064,P0056,2,53.11,106.22,UPI,Pending,2026-01-18 02:47:39.569166,2026-01-22 02:47:39.569166
O000412,C00872,P0041,4,375.0,1500.0,UPI,Pending,2025-09-22 08:18:12.976547,2025-09-28 08:18:12.976547
O000413,C00279,P0030,1,499.69,499.69,Card,Cancelled,2025-10-09 10:57:39.833426,2025-10-13 10:57:39.833426
O000414,C00112,P0020,1,165.57,165.57,UPI,Pending,2026-06-10 16:54:41.528286,2026-06-13 16:54:41.528286
O000415,C00322,P0053,1,114.58,114.58,UPI,Completed,2025-10-14 23:54:01.329510,2025-10-23 23:54:01.329510
O000416,C00463,P0040,4,367.52,1470.08,Card,Completed,2026-01-18 15:44:12.366163,2026-01-23 15:44:12.366163
O000417,C00162,P0088,3,444.61,1333.83,Card,Completed,2026-01-01 00:11:50.595790,2026-01-11 00:11:50.595790
O000418,C00856,P0042,2,394.32,788.64,Cash,Completed,2025-12-06 01:25:50.056647,2025-12-08 01:25:50.056647
O000419,C00992,P0046,4,481.63,1926.52,Card,Cancelled,2026-03-03 13:37:07.936413,2026-03-12 13:37:07.936413
O000420,C00307,P0034,2,9.01,18.02,UPI,Pending,2025-07-11 20:33:05.159503,2025-07-12 20:33:05.159503
O000421,C00570,P0096,5,437.44,2187.2,Card,Pending,2026-04-14 22:45:56.931388,2026-04-18 22:45:56.931388
O000422,C00105,P0018,1,489.28,489.28,Card,Completed,2025-11-22 23:00:25.074915,2025-11-23 23:00:25.074915
O000423,C00134,P0026,4,131.39,525.56,Cash,Cancelled,2026-01-14 22:56:58.698037,2026-01-20 22:56:58.698037
O000424,C00961,P0083,1,37.51,37.51,Cash,Pending,2025-10-18 10:26:16.505722,2025-10-28 10:26:16.505722
O000425,C00940,P0010,1,265.35,265.35,Card,Cancelled,2025-12-21 02:46:53.841498,2025-12-23 02:46:53.841498
O000426,C00455,P0017,1,498.73,498.73,Card,Completed,2026-02-20 16:02:42.158471,2026-02-26 16:02:42.158471
O000427,C00965,P0060,1,207.02,207.02,Cash,Pending,2026-02-12 06:23:39.479778,2026-02-15 06:23:39.479778
O000428,C00842,P0093,4,52.8,211.2,Card,Pending,2026-04-02 23:45:42.184129,2026-04-10 23:45:42.184129
O000429,C00700,P0055,2,473.4,946.8,Card,Completed,2026-04-05 11:56:58.195267,2026-04-11 11:56:58.195267
